ID,HH_ID,PERS_ID,PERS_START,BACK_HOME_TRIP,AGE_GROUP,SEXE,OCCUPATION,HH_SIZE,N_CARS,MODE1,MODE2,MODE3,MODE4,MODE5,HOUR,WEIGHT,GROUP_HOUR,X,Y
810,130500000,130501000,0,0,12,2,4,1,1,1,,,,,1230,10.05349584,4,379156.99,5033340.35
811,130500000,130501000,0,1,12,2,4,1,1,1,,,,,1600,10.05349584,5,379156.99,5033340.35
812,130700000,130701000,1,0,6,1,1,3,2,1,,,,,1430,18.32832581,4,372693,5038267
813,130700000,130701000,0,1,6,1,1,3,2,1,,,,,1530,18.32832581,5,372693,5038267
814,130700000,130701000,0,0,6,1,1,3,2,12,,,,,1900,18.32832581,6,372693,5038267
815,130700000,130701000,0,1,6,1,1,3,2,12,,,,,1910,18.32832581,6,372693,5038267
816,131000000,131001000,1,0,6,2,6,2,0,7,,,,,700,19.94125783,2,365357.91,5029840.63
817,131000000,131001000,0,0,6,2,6,2,0,7,,,,,1515,19.94125783,4,365357.91,5029840.63
818,131000000,131001000,0,0,6,2,6,2,0,7,,,,,1715,19.94125783,5,365357.91,5029840.63
819,131000000,131001000,0,1,6,2,6,2,0,7,,,,,1900,19.94125783,6,365357.91,5029840.63
820,131000000,131002000,1,0,6,2,1,2,0,7,,,,,1200,19.94125783,4,365357.91,5029840.63
821,131000000,131002000,0,0,6,2,1,2,0,3,,,,,1800,19.94125783,6,365357.91,5029840.63
822,131000000,131002000,0,1,6,2,1,2,0,3,,,,,2030,19.94125783,6,365357.91,5029840.63
823,132200000,132201000,1,0,10,1,5,3,2,1,,,,,1345,14.45228311,4,382773.92,5036072.44
824,132200000,132201000,0,1,10,1,5,3,2,1,,,,,1600,14.45228311,5,382773.92,5036072.44
825,132200000,132201000,0,0,10,1,5,3,2,1,,,,,1800,14.45228311,6,382773.92,5036072.44
826,132200000,132201000,0,0,10,1,5,3,2,1,,,,,1810,14.45228311,6,382773.92,5036072.44
827,132200000,132201000,0,1,10,1,5,3,2,1,,,,,2000,14.45228311,6,382773.92,5036072.44
828,132200000,132201000,0,0,10,1,5,3,2,1,,,,,2015,14.45228311,6,382773.92,5036072.44
829,132200000,132201000,0,1,10,1,5,3,2,1,,,,,2020,14.45228311,6,382773.92,5036072.44
830,132200000,132203000,1,0,10,2,1,3,2,1,,,,,700,14.15928356,2,382773.92,5036072.44
831,132200000,132203000,0,1,10,2,1,3,2,1,,,,,1600,14.15928356,5,382773.92,5036072.44
832,132200000,132203000,0,0,10,2,1,3,2,2,,,,,1800,14.15928356,6,382773.92,5036072.44
833,132200000,132203000,0,0,10,2,1,3,2,2,,,,,1810,14.15928356,6,382773.92,5036072.44
834,132200000,132203000,0,1,10,2,1,3,2,2,,,,,2000,14.15928356,6,382773.92,5036072.44
835,132200000,132203000,0,0,10,2,1,3,2,2,,,,,2015,14.15928356,6,382773.92,5036072.44
836,132200000,132203000,0,1,10,2,1,3,2,1,,,,,2030,14.15928356,6,382773.92,5036072.44
837,132300000,132301000,1,0,7,2,5,5,2,1,,,,,800,19.34255425,2,383263.27,5037940.08
838,132300000,132301000,0,1,7,2,5,5,2,1,,,,,805,19.34255425,2,383263.27,5037940.08
839,132300000,132301000,0,0,7,2,5,5,2,1,,,,,1430,19.34255425,4,383263.27,5037940.08
840,132300000,132301000,0,1,7,2,5,5,2,1,,,,,1445,19.34255425,4,383263.27,5037940.08
841,132300000,132302000,1,0,7,1,1,5,2,1,,,,,530,19.66840597,1,383263.27,5037940.08
842,132300000,132302000,0,1,7,1,1,5,2,1,,,,,1800,19.66840597,6,383263.27,5037940.08
843,132300000,132304000,1,0,3,2,3,5,2,6,,,,,900,23.16186273,3,383263.27,5037940.08
844,132300000,132304000,0,1,3,2,3,5,2,6,,,,,1600,23.16186273,5,383263.27,5037940.08
845,132400000,132401000,1,0,9,2,1,1,0,4,3,,,,620,21.21905997,1,374387,5038719
846,132400000,132401000,0,1,9,2,1,1,0,3,4,,,,1715,21.21905997,5,374387,5038719
847,133400000,133401000,1,0,5,2,1,2,1,3,,,,,600,16.98972574,1,382015.1,5037530.65
848,133400000,133401000,0,1,5,2,1,2,1,3,,,,,1630,16.98972574,5,382015.1,5037530.65
849,133400000,133402000,1,0,6,1,1,2,1,1,,,,,1500,18.12508396,4,382015.1,5037530.65
850,133400000,133402000,0,1,6,1,1,2,1,1,,,,,2100,18.12508396,6,382015.1,5037530.65
851,133400000,133402000,0,0,6,1,1,2,1,1,,,,,2200,18.12508396,6,382015.1,5037530.65
852,133400000,133402000,0,1,6,1,1,2,1,1,,,,,2245,18.12508396,6,382015.1,5037530.65
853,134800000,134801000,1,0,8,1,2,3,2,16,,,,,710,13.82693584,2,368929.56,5028773.79
854,134800000,134801000,0,1,8,1,2,3,2,16,,,,,915,13.82693584,3,368929.56,5028773.79
855,134800000,134801000,0,0,8,1,2,3,2,1,,,,,1030,13.82693584,3,368929.56,5028773.79
856,134800000,134801000,0,0,8,1,2,3,2,1,,,,,1130,13.82693584,3,368929.56,5028773.79
857,134800000,134801000,0,1,8,1,2,3,2,1,,,,,1215,13.82693584,4,368929.56,5028773.79
858,134800000,134801000,0,0,8,1,2,3,2,16,,,,,1425,13.82693584,4,368929.56,5028773.79
859,134800000,134801000,0,1,8,1,2,3,2,16,,,,,1615,13.82693584,5,368929.56,5028773.79
860,134800000,134803000,1,0,4,1,3,3,2,12,,,,,750,14.54193744,2,368929.56,5028773.79
861,134800000,134803000,0,1,4,1,3,3,2,12,,,,,1520,14.54193744,4,368929.56,5028773.79
862,135700000,135701000,1,0,11,2,4,1,1,1,,,,,1100,11.31660439,3,357846.19,5020339.52
863,135700000,135701000,0,0,11,2,4,1,1,1,,,,,1115,11.31660439,3,357846.19,5020339.52
864,135700000,135701000,0,0,11,2,4,1,1,1,,,,,1140,11.31660439,3,357846.19,5020339.52
865,135700000,135701000,0,1,11,2,4,1,1,1,,,,,1230,11.31660439,4,357846.19,5020339.52
866,137200000,137202000,1,0,5,1,1,4,3,1,,,,,700,22.19460734,2,353598.85,5014743.88
867,137200000,137202000,0,1,5,1,1,4,3,1,,,,,1730,22.19460734,5,353598.85,5014743.88
868,137200000,137203000,1,0,4,1,1,4,3,2,,,,,700,30.2783115,2,353598.85,5014743.88
869,137200000,137203000,0,1,4,1,1,4,3,2,,,,,1600,30.2783115,5,353598.85,5014743.88
870,137200000,137204000,1,0,8,1,1,4,3,1,,,,,700,22.22503522,2,353598.85,5014743.88
871,137200000,137204000,0,1,8,1,1,4,3,1,,,,,1630,22.22503522,5,353598.85,5014743.88
872,137300000,137301000,1,0,7,1,3,4,1,1,,,,,1000,21.93011561,3,364741.87,5023650.89
873,137300000,137301000,0,0,7,1,3,4,1,1,,,,,1330,21.93011561,4,364741.87,5023650.89
874,137300000,137301000,0,0,7,1,3,4,1,1,,,,,1500,21.93011561,4,364741.87,5023650.89
875,137300000,137301000,0,1,7,1,3,4,1,1,,,,,1730,21.93011561,5,364741.87,5023650.89
876,137300000,137301000,0,0,7,1,3,4,1,1,,,,,1930,21.93011561,6,364741.87,5023650.89
877,137300000,137301000,0,1,7,1,3,4,1,1,,,,,2500,21.93011561,7,364741.87,5023650.89
878,140900000,140901000,1,0,10,1,4,2,1,12,,,,,900,17.45660059,3,377628.85,5032516.16
879,140900000,140901000,0,1,10,1,4,2,1,12,,,,,1000,17.45660059,3,377628.85,5032516.16
880,140900000,140901000,0,0,10,1,4,2,1,1,,,,,1100,17.45660059,3,377628.85,5032516.16
881,140900000,140901000,0,1,10,1,4,2,1,1,,,,,1145,17.45660059,3,377628.85,5032516.16
882,140900000,140901000,0,0,10,1,4,2,1,12,,,,,1600,17.45660059,5,377628.85,5032516.16
883,140900000,140901000,0,1,10,1,4,2,1,12,,,,,1645,17.45660059,5,377628.85,5032516.16
884,140900000,140901000,0,0,10,1,4,2,1,12,,,,,2200,17.45660059,6,377628.85,5032516.16
885,140900000,140901000,0,1,10,1,4,2,1,12,,,,,2245,17.45660059,6,377628.85,5032516.16
886,140900000,140902000,1,0,10,2,4,2,1,12,,,,,900,19.18283596,3,377628.85,5032516.16
887,140900000,140902000,0,1,10,2,4,2,1,12,,,,,1000,19.18283596,3,377628.85,5032516.16
888,140900000,140902000,0,0,10,2,4,2,1,2,,,,,1100,19.18283596,3,377628.85,5032516.16
889,140900000,140902000,0,1,10,2,4,2,1,2,,,,,1145,19.18283596,3,377628.85,5032516.16
890,140900000,140902000,0,0,10,2,4,2,1,12,,,,,1600,19.18283596,5,377628.85,5032516.16
891,140900000,140902000,0,1,10,2,4,2,1,12,,,,,1645,19.18283596,5,377628.85,5032516.16
892,140900000,140902000,0,0,10,2,4,2,1,12,,,,,2200,19.18283596,6,377628.85,5032516.16
893,140900000,140902000,0,1,10,2,4,2,1,12,,,,,2245,19.18283596,6,377628.85,5032516.16
894,141200000,141201000,1,0,8,1,6,1,1,11,,,,,900,31.46408153,3,365567,5032975
895,141200000,141201000,0,0,8,1,6,1,1,11,,,,,950,31.46408153,3,365567,5032975
896,141200000,141201000,0,0,8,1,6,1,1,11,,,,,1020,31.46408153,3,365567,5032975
897,141200000,141201000,0,1,8,1,6,1,1,11,,,,,1210,31.46408153,4,365567,5032975
898,141700000,141701000,1,0,10,2,4,2,1,2,3,,,,830,22.09746404,2,352514.38,5020449.25
899,141700000,141701000,0,1,10,2,4,2,1,3,1,,,,1100,22.09746404,3,352514.38,5020449.25
900,141700000,141701000,0,0,10,2,4,2,1,2,,,,,1155,22.09746404,3,352514.38,5020449.25
901,141700000,141701000,0,0,10,2,4,2,1,2,,,,,1205,22.09746404,4,352514.38,5020449.25
902,141700000,141701000,0,0,10,2,4,2,1,2,,,,,1215,22.09746404,4,352514.38,5020449.25
903,141700000,141701000,0,1,10,2,4,2,1,2,,,,,1245,22.09746404,4,352514.38,5020449.25
904,141700000,141701000,0,0,10,2,4,2,1,2,,,,,1300,22.09746404,4,352514.38,5020449.25
905,141700000,141701000,0,0,10,2,4,2,1,2,,,,,1400,22.09746404,4,352514.38,5020449.25
906,141700000,141701000,0,1,10,2,4,2,1,2,,,,,1430,22.09746404,4,352514.38,5020449.25
907,141700000,141702000,1,0,10,1,4,2,1,1,3,,,,830,14.82063669,2,352514.38,5020449.25
908,141700000,141702000,0,1,10,1,4,2,1,3,1,,,,1100,14.82063669,3,352514.38,5020449.25
909,141700000,141702000,0,0,10,1,4,2,1,1,,,,,1155,14.82063669,3,352514.38,5020449.25
910,141700000,141702000,0,0,10,1,4,2,1,1,,,,,1205,14.82063669,4,352514.38,5020449.25
911,141700000,141702000,0,0,10,1,4,2,1,1,,,,,1215,14.82063669,4,352514.38,5020449.25
912,141700000,141702000,0,1,10,1,4,2,1,1,,,,,1245,14.82063669,4,352514.38,5020449.25
913,141700000,141702000,0,0,10,1,4,2,1,1,,,,,1300,14.82063669,4,352514.38,5020449.25
914,141700000,141702000,0,0,10,1,4,2,1,1,,,,,1400,14.82063669,4,352514.38,5020449.25
915,141700000,141702000,0,1,10,1,4,2,1,1,,,,,1430,14.82063669,4,352514.38,5020449.25
916,143600000,143601000,1,0,11,2,4,1,1,1,,,,,830,22.06016519,2,371680.48,5034352.57
917,143600000,143601000,0,1,11,2,4,1,1,1,,,,,1230,22.06016519,4,371680.48,5034352.57
918,143900000,143902000,1,0,7,1,1,5,2,2,,,,,415,19.47211641,1,347238.71,4996756.4
919,143900000,143902000,0,1,7,1,1,5,2,2,,,,,1700,19.47211641,5,347238.71,4996756.4
920,143900000,143903000,1,0,4,2,3,5,2,6,,,,,710,24.44014825,2,347238.71,4996756.4
921,143900000,143903000,0,1,4,2,3,5,2,6,,,,,1530,24.44014825,5,347238.71,4996756.4
922,143900000,143904000,1,0,3,1,3,5,2,6,,,,,710,24.44014825,2,347238.71,4996756.4
923,143900000,143904000,0,1,3,1,3,5,2,6,,,,,1530,24.44014825,5,347238.71,4996756.4
924,144500000,144501000,1,0,11,1,4,2,1,1,,,,,1000,24.18946735,3,370287.61,5022946.82
925,144500000,144501000,0,1,11,1,4,2,1,1,,,,,1045,24.18946735,3,370287.61,5022946.82
926,144500000,144501000,0,0,11,1,4,2,1,1,,,,,1400,24.18946735,4,370287.61,5022946.82
927,144500000,144501000,0,1,11,1,4,2,1,1,,,,,1420,24.18946735,4,370287.61,5022946.82
928,144500000,144502000,1,0,11,2,4,2,1,1,,,,,900,24.18946735,3,370287.61,5022946.82
929,144500000,144502000,0,1,11,2,4,2,1,1,,,,,950,24.18946735,3,370287.61,5022946.82
930,145400000,145401000,1,0,11,1,4,4,2,1,,,,,1800,10.93445598,6,353319.42,5017649.89
931,145400000,145401000,0,0,11,1,4,4,2,1,,,,,1830,10.93445598,6,353319.42,5017649.89
932,145400000,145401000,0,1,11,1,4,4,2,1,,,,,1930,10.93445598,6,353319.42,5017649.89
933,145400000,145402000,1,0,11,2,4,4,2,1,,,,,1500,10.93445598,4,353319.42,5017649.89
934,145400000,145402000,0,1,11,2,4,4,2,1,,,,,1800,10.93445598,6,353319.42,5017649.89
935,145400000,145403000,1,0,6,1,1,4,2,2,,,,,700,21.13351058,2,353319.42,5017649.89
936,145400000,145403000,0,1,6,1,1,4,2,2,,,,,1830,21.13351058,6,353319.42,5017649.89
937,145400000,145404000,1,0,6,2,1,4,2,1,,,,,600,17.42576071,1,353319.42,5017649.89
938,145400000,145404000,0,1,6,2,1,4,2,1,,,,,1700,17.42576071,5,353319.42,5017649.89
939,146500000,146501000,1,0,9,1,4,2,2,1,,,,,745,22.04893635,2,363870,5039997
940,146500000,146501000,0,0,9,1,4,2,2,1,,,,,1000,22.04893635,3,363870,5039997
941,146500000,146501000,0,0,9,1,4,2,2,1,,,,,1030,22.04893635,3,363870,5039997
942,146500000,146501000,0,0,9,1,4,2,2,1,,,,,1100,22.04893635,3,363870,5039997
943,146500000,146501000,0,0,9,1,4,2,2,1,,,,,1120,22.04893635,3,363870,5039997
944,146500000,146501000,0,1,9,1,4,2,2,1,,,,,1130,22.04893635,3,363870,5039997
945,146500000,146501000,0,0,9,1,4,2,2,1,,,,,1430,22.04893635,4,363870,5039997
946,146500000,146501000,0,1,9,1,4,2,2,1,,,,,1445,22.04893635,4,363870,5039997
947,146500000,146501000,0,0,9,1,4,2,2,1,,,,,2000,22.04893635,6,363870,5039997
948,146500000,146501000,0,0,9,1,4,2,2,1,,,,,2015,22.04893635,6,363870,5039997
949,146500000,146501000,0,1,9,1,4,2,2,1,,,,,2110,22.04893635,6,363870,5039997
950,147300000,147301000,1,0,9,2,4,4,3,1,,,,,1025,16.31113811,3,373205.36,5032772.58
951,147300000,147301000,0,0,9,2,4,4,3,1,,,,,1030,16.31113811,3,373205.36,5032772.58
952,147300000,147301000,0,0,9,2,4,4,3,1,,,,,1115,16.31113811,3,373205.36,5032772.58
953,147300000,147301000,0,0,9,2,4,4,3,1,,,,,1150,16.31113811,3,373205.36,5032772.58
954,147300000,147301000,0,1,9,2,4,4,3,1,,,,,1200,16.31113811,4,373205.36,5032772.58
955,147300000,147301000,0,0,9,2,4,4,3,1,,,,,1515,16.31113811,4,373205.36,5032772.58
956,147300000,147301000,0,1,9,2,4,4,3,1,,,,,1530,16.31113811,5,373205.36,5032772.58
957,147300000,147301000,0,0,9,2,4,4,3,1,,,,,1900,16.31113811,6,373205.36,5032772.58
958,147300000,147301000,0,1,9,2,4,4,3,1,,,,,1915,16.31113811,6,373205.36,5032772.58
959,147300000,147301000,0,0,9,2,4,4,3,2,,,,,1930,16.31113811,6,373205.36,5032772.58
960,147300000,147301000,0,1,9,2,4,4,3,2,,,,,1945,16.31113811,6,373205.36,5032772.58
961,147300000,147302000,1,0,9,1,1,4,3,1,,,,,800,16.92829844,2,373205.36,5032772.58
962,147300000,147302000,0,0,9,1,1,4,3,1,,,,,820,16.92829844,2,373205.36,5032772.58
963,147300000,147302000,0,1,9,1,1,4,3,1,,,,,1700,16.92829844,5,373205.36,5032772.58
964,147300000,147302000,0,0,9,1,1,4,3,1,,,,,1900,16.92829844,6,373205.36,5032772.58
965,147300000,147302000,0,1,9,1,1,4,3,1,,,,,1915,16.92829844,6,373205.36,5032772.58
966,147300000,147303000,1,0,6,2,3,4,3,1,,,,,900,19.45365588,3,373205.36,5032772.58
967,147300000,147303000,0,1,6,2,3,4,3,1,,,,,1015,19.45365588,3,373205.36,5032772.58
968,147300000,147303000,0,0,6,2,3,4,3,2,,,,,1515,19.45365588,4,373205.36,5032772.58
969,147300000,147303000,0,1,6,2,3,4,3,2,,,,,2330,19.45365588,6,373205.36,5032772.58
970,147300000,147304000,1,0,5,2,1,4,3,2,,,,,800,19.45365588,2,373205.36,5032772.58
971,147300000,147304000,0,1,5,2,1,4,3,3,,,,,1900,19.45365588,6,373205.36,5032772.58
972,147300000,147304000,0,0,5,2,1,4,3,2,,,,,1915,19.45365588,6,373205.36,5032772.58
973,147300000,147304000,0,1,5,2,1,4,3,2,,,,,1930,19.45365588,6,373205.36,5032772.58
974,147600000,147601000,1,0,10,1,4,2,1,1,,,,,1200,16.49790652,4,352391.98,5017738.52
975,147600000,147601000,0,1,10,1,4,2,1,1,,,,,1330,16.49790652,4,352391.98,5017738.52
976,148700000,148701000,1,0,4,2,3,5,2,12,,,,,830,22.79866312,2,369904.84,5034121.06
977,148700000,148701000,0,0,4,2,3,5,2,12,,,,,1020,22.79866312,3,369904.84,5034121.06
978,148700000,148701000,0,0,4,2,3,5,2,12,,,,,1230,22.79866312,4,369904.84,5034121.06
979,148700000,148701000,0,0,4,2,3,5,2,3,,,,,1530,22.79866312,5,369904.84,5034121.06
980,148700000,148701000,0,1,4,2,3,5,2,3,,,,,1700,22.79866312,5,369904.84,5034121.06
981,148700000,148701000,0,0,4,2,3,5,2,12,,,,,1800,22.79866312,6,369904.84,5034121.06
982,148700000,148701000,0,1,4,2,3,5,2,12,,,,,2400,22.79866312,7,369904.84,5034121.06
983,148700000,148702000,1,0,8,1,1,5,2,1,,,,,805,25.24554704,2,369904.84,5034121.06
984,148700000,148702000,0,1,8,1,1,5,2,1,,,,,1630,25.24554704,5,369904.84,5034121.06
985,148700000,148703000,1,0,7,2,1,5,2,1,,,,,830,22.51072339,2,369904.84,5034121.06
986,148700000,148703000,0,1,7,2,1,5,2,1,,,,,1530,22.51072339,5,369904.84,5034121.06
987,148700000,148703000,0,0,7,2,1,5,2,1,,,,,1730,22.51072339,5,369904.84,5034121.06
988,148700000,148703000,0,1,7,2,1,5,2,1,,,,,2000,22.51072339,6,369904.84,5034121.06
989,148700000,148704000,1,0,4,2,3,5,2,3,,,,,1100,22.79866312,3,369904.84,5034121.06
990,148700000,148704000,0,1,4,2,3,5,2,3,,,,,1130,22.79866312,3,369904.84,5034121.06
991,149400000,149401000,1,0,6,1,1,2,3,1,,,,,600,23.44330018,1,351889.55,5004407.45
992,149400000,149401000,0,1,6,1,1,2,3,1,,,,,1630,23.44330018,5,351889.55,5004407.45
993,149400000,149402000,1,0,7,2,1,2,3,1,,,,,600,21.21262798,1,351889.55,5004407.45
994,149400000,149402000,0,1,7,2,1,2,3,1,,,,,1500,21.21262798,4,351889.55,5004407.45
995,150700000,150701000,1,0,8,1,1,3,2,1,,,,,1700,20.15471271,5,387001.21,5037486.3
996,150700000,150701000,0,1,8,1,1,3,2,1,,,,,2200,20.15471271,6,387001.21,5037486.3
997,150700000,150702000,1,0,8,2,1,3,2,1,,,,,740,19.82080422,2,387001.21,5037486.3
998,150700000,150702000,0,0,8,2,1,3,2,1,,,,,745,19.82080422,2,387001.21,5037486.3
999,150700000,150702000,0,0,8,2,1,3,2,1,,,,,1630,19.82080422,5,387001.21,5037486.3
